Date,CPI-U,Month,Year,Item,Region
9/1/1997,162.8,Sep,1997,Food,NY Metro
10/1/1997,162.8,Oct,1997,Food,NY Metro
11/1/1997,163.8,Nov,1997,Food,NY Metro
12/1/1997,163.1,Dec,1997,Food,NY Metro
1/1/1997,161,Jan,1997,Food,NY Metro
2/1/1998,163.8,Feb,1998,Food,NY Metro
3/1/1998,164,Mar,1998,Food,NY Metro
4/1/1998,164.5,Apr,1998,Food,NY Metro
5/1/1998,164.9,May,1998,Food,NY Metro
6/1/1998,164.1,Jun,1998,Food,NY Metro
7/1/1998,165.3,Jul,1998,Food,NY Metro
8/1/1998,165.6,Aug,1998,Food,NY Metro
9/1/1998,165.8,Sep,1998,Food,NY Metro
10/1/1998,166.6,Oct,1998,Food,NY Metro
11/1/1998,167,Nov,1998,Food,NY Metro
12/1/1998,167.5,Dec,1998,Food,NY Metro
1/1/1998,164.1,Jan,1998,Food,NY Metro
2/1/1999,168.2,Feb,1999,Food,NY Metro
3/1/1999,167.6,Mar,1999,Food,NY Metro
4/1/1999,168.7,Apr,1999,Food,NY Metro
5/1/1999,169.7,May,1999,Food,NY Metro
6/1/1999,169.6,Jun,1999,Food,NY Metro
7/1/1999,169.7,Jul,1999,Food,NY Metro
8/1/1999,171,Aug,1999,Food,NY Metro
9/1/1999,170.1,Sep,1999,Food,NY Metro
10/1/1999,169.9,Oct,1999,Food,NY Metro
11/1/1999,170.9,Nov,1999,Food,NY Metro
12/1/1999,170.6,Dec,1999,Food,NY Metro
1/1/1999,169.1,Jan,1999,Food,NY Metro
2/1/2000,170.4,Feb,2000,Food,NY Metro
3/1/2000,170.5,Mar,2000,Food,NY Metro
4/1/2000,170.4,Apr,2000,Food,NY Metro
5/1/2000,172.4,May,2000,Food,NY Metro
6/1/2000,171.4,Jun,2000,Food,NY Metro
7/1/2000,172.2,Jul,2000,Food,NY Metro
8/1/2000,172.3,Aug,2000,Food,NY Metro
9/1/2000,172.9,Sep,2000,Food,NY Metro
10/1/2000,173.2,Oct,2000,Food,NY Metro
11/1/2000,172.3,Nov,2000,Food,NY Metro
12/1/2000,173.6,Dec,2000,Food,NY Metro
1/1/2000,170.8,Jan,2000,Food,NY Metro
2/1/2001,174.7,Feb,2001,Food,NY Metro
3/1/2001,175.6,Mar,2001,Food,NY Metro
4/1/2001,175.4,Apr,2001,Food,NY Metro
5/1/2001,176.8,May,2001,Food,NY Metro
6/1/2001,176.8,Jun,2001,Food,NY Metro
7/1/2001,177.2,Jul,2001,Food,NY Metro
8/1/2001,177.5,Aug,2001,Food,NY Metro
9/1/2001,177.2,Sep,2001,Food,NY Metro
10/1/2001,176.8,Oct,2001,Food,NY Metro
11/1/2001,177.5,Nov,2001,Food,NY Metro
12/1/2001,177.7,Dec,2001,Food,NY Metro
1/1/2001,174.5,Jan,2001,Food,NY Metro
2/1/2002,178.7,Feb,2002,Food,NY Metro
3/1/2002,178.7,Mar,2002,Food,NY Metro
4/1/2002,179,Apr,2002,Food,NY Metro
5/1/2002,177.7,May,2002,Food,NY Metro
6/1/2002,178.7,Jun,2002,Food,NY Metro
7/1/2002,179.1,Jul,2002,Food,NY Metro
8/1/2002,178.6,Aug,2002,Food,NY Metro
9/1/2002,178.9,Sep,2002,Food,NY Metro
10/1/2002,179.4,Oct,2002,Food,NY Metro
11/1/2002,180.6,Nov,2002,Food,NY Metro
12/1/2002,180.3,Dec,2002,Food,NY Metro
1/1/2002,178.7,Jan,2002,Food,NY Metro
2/1/2003,182.7,Feb,2003,Food,NY Metro
3/1/2003,182.2,Mar,2003,Food,NY Metro
4/1/2003,181.5,Apr,2003,Food,NY Metro
5/1/2003,181.8,May,2003,Food,NY Metro
6/1/2003,181.7,Jun,2003,Food,NY Metro
7/1/2003,182.7,Jul,2003,Food,NY Metro
8/1/2003,183.1,Aug,2003,Food,NY Metro
9/1/2003,183.2,Sep,2003,Food,NY Metro
10/1/2003,184.1,Oct,2003,Food,NY Metro
11/1/2003,184.8,Nov,2003,Food,NY Metro
12/1/2003,186.5,Dec,2003,Food,NY Metro
1/1/2003,179.3,Jan,2003,Food,NY Metro
2/1/2004,186.5,Feb,2004,Food,NY Metro
3/1/2004,188.7,Mar,2004,Food,NY Metro
4/1/2004,188.4,Apr,2004,Food,NY Metro
5/1/2004,189.8,May,2004,Food,NY Metro
6/1/2004,190.9,Jun,2004,Food,NY Metro
7/1/2004,190.9,Jul,2004,Food,NY Metro
8/1/2004,191.5,Aug,2004,Food,NY Metro
9/1/2004,191.1,Sep,2004,Food,NY Metro
10/1/2004,193,Oct,2004,Food,NY Metro
11/1/2004,193.7,Nov,2004,Food,NY Metro
12/1/2004,194.7,Dec,2004,Food,NY Metro
1/1/2004,186.7,Jan,2004,Food,NY Metro
2/1/2005,193.6,Feb,2005,Food,NY Metro
3/1/2005,194.4,Mar,2005,Food,NY Metro
4/1/2005,195.3,Apr,2005,Food,NY Metro
5/1/2005,195.8,May,2005,Food,NY Metro
6/1/2005,195.6,Jun,2005,Food,NY Metro
7/1/2005,196.3,Jul,2005,Food,NY Metro
8/1/2005,195.3,Aug,2005,Food,NY Metro
9/1/2005,196.4,Sep,2005,Food,NY Metro
10/1/2005,196.6,Oct,2005,Food,NY Metro
11/1/2005,198.1,Nov,2005,Food,NY Metro
12/1/2005,199.5,Dec,2005,Food,NY Metro
1/1/2005,194.3,Jan,2005,Food,NY Metro
2/1/2006,200.4,Feb,2006,Food,NY Metro
3/1/2006,200.6,Mar,2006,Food,NY Metro
4/1/2006,199.9,Apr,2006,Food,NY Metro
5/1/2006,200.2,May,2006,Food,NY Metro
6/1/2006,201.5,Jun,2006,Food,NY Metro
7/1/2006,202,Jul,2006,Food,NY Metro
8/1/2006,202.5,Aug,2006,Food,NY Metro
9/1/2006,203,Sep,2006,Food,NY Metro
10/1/2006,204.6,Oct,2006,Food,NY Metro
11/1/2006,203.3,Nov,2006,Food,NY Metro
12/1/2006,203.8,Dec,2006,Food,NY Metro
1/1/2006,200.4,Jan,2006,Food,NY Metro
2/1/2007,206.972,Feb,2007,Food,NY Metro
3/1/2007,206.669,Mar,2007,Food,NY Metro
4/1/2007,207.866,Apr,2007,Food,NY Metro
5/1/2007,208.598,May,2007,Food,NY Metro
6/1/2007,209.438,Jun,2007,Food,NY Metro
7/1/2007,210.259,Jul,2007,Food,NY Metro
8/1/2007,210.853,Aug,2007,Food,NY Metro
9/1/2007,211.723,Sep,2007,Food,NY Metro
10/1/2007,212.789,Oct,2007,Food,NY Metro
11/1/2007,213.636,Nov,2007,Food,NY Metro
12/1/2007,214.058,Dec,2007,Food,NY Metro
1/1/2007,206.392,Jan,2007,Food,NY Metro
2/1/2008,215.477,Feb,2008,Food,NY Metro
3/1/2008,216.948,Mar,2008,Food,NY Metro
4/1/2008,219.236,Apr,2008,Food,NY Metro
5/1/2008,220.416,May,2008,Food,NY Metro
6/1/2008,220.934,Jun,2008,Food,NY Metro
7/1/2008,222.523,Jul,2008,Food,NY Metro
8/1/2008,223.732,Aug,2008,Food,NY Metro
9/1/2008,226.022,Sep,2008,Food,NY Metro
10/1/2008,227.469,Oct,2008,Food,NY Metro
11/1/2008,227.518,Nov,2008,Food,NY Metro
12/1/2008,227.406,Dec,2008,Food,NY Metro
1/1/2008,215.453,Jan,2008,Food,NY Metro
2/1/2009,228.195,Feb,2009,Food,NY Metro
3/1/2009,227.244,Mar,2009,Food,NY Metro
4/1/2009,227.236,Apr,2009,Food,NY Metro
5/1/2009,226.791,May,2009,Food,NY Metro
6/1/2009,226.99,Jun,2009,Food,NY Metro
7/1/2009,225.951,Jul,2009,Food,NY Metro
8/1/2009,225.732,Aug,2009,Food,NY Metro
9/1/2009,226.001,Sep,2009,Food,NY Metro
10/1/2009,226.554,Oct,2009,Food,NY Metro
11/1/2009,227.57,Nov,2009,Food,NY Metro
12/1/2009,227.198,Dec,2009,Food,NY Metro
1/1/2009,228.324,Jan,2009,Food,NY Metro
2/1/2010,227.244,Feb,2010,Food,NY Metro
3/1/2010,227.865,Mar,2010,Food,NY Metro
4/1/2010,228.89,Apr,2010,Food,NY Metro
5/1/2010,228.407,May,2010,Food,NY Metro
6/1/2010,228.818,Jun,2010,Food,NY Metro
7/1/2010,228.201,Jul,2010,Food,NY Metro
8/1/2010,228.822,Aug,2010,Food,NY Metro
9/1/2010,229.42,Sep,2010,Food,NY Metro
10/1/2010,230.727,Oct,2010,Food,NY Metro
11/1/2010,230.952,Nov,2010,Food,NY Metro
12/1/2010,230.466,Dec,2010,Food,NY Metro
1/1/2010,227.961,Jan,2010,Food,NY Metro
2/1/2011,233.62,Feb,2011,Food,NY Metro
3/1/2011,233.707,Mar,2011,Food,NY Metro
4/1/2011,233.709,Apr,2011,Food,NY Metro
5/1/2011,234.567,May,2011,Food,NY Metro
6/1/2011,236.431,Jun,2011,Food,NY Metro
7/1/2011,237.95,Jul,2011,Food,NY Metro
8/1/2011,238.29,Aug,2011,Food,NY Metro
9/1/2011,238.897,Sep,2011,Food,NY Metro
10/1/2011,239.606,Oct,2011,Food,NY Metro
11/1/2011,238.869,Nov,2011,Food,NY Metro
12/1/2011,240.45,Dec,2011,Food,NY Metro
1/1/2011,232.6,Jan,2011,Food,NY Metro
2/1/2012,242.208,Feb,2012,Food,NY Metro
3/1/2012,241.884,Mar,2012,Food,NY Metro
4/1/2012,242.256,Apr,2012,Food,NY Metro
5/1/2012,243.517,May,2012,Food,NY Metro
6/1/2012,242.701,Jun,2012,Food,NY Metro
7/1/2012,243.307,Jul,2012,Food,NY Metro
8/1/2012,243.779,Aug,2012,Food,NY Metro
9/1/2012,243.556,Sep,2012,Food,NY Metro
10/1/2012,244.124,Oct,2012,Food,NY Metro
11/1/2012,245.447,Nov,2012,Food,NY Metro
12/1/2012,245.044,Dec,2012,Food,NY Metro
1/1/2012,242.086,Jan,2012,Food,NY Metro
2/1/2013,245.303,Feb,2013,Food,NY Metro
3/1/2013,245.512,Mar,2013,Food,NY Metro
4/1/2013,246.904,Apr,2013,Food,NY Metro
5/1/2013,245.302,May,2013,Food,NY Metro
6/1/2013,246.961,Jun,2013,Food,NY Metro
7/1/2013,246.17,Jul,2013,Food,NY Metro
8/1/2013,246.333,Aug,2013,Food,NY Metro
9/1/2013,246.934,Sep,2013,Food,NY Metro
10/1/2013,245.912,Oct,2013,Food,NY Metro
11/1/2013,246.051,Nov,2013,Food,NY Metro
12/1/2013,245.995,Dec,2013,Food,NY Metro
1/1/2013,246.545,Jan,2013,Food,NY Metro
2/1/2014,247.38,Feb,2014,Food,NY Metro
3/1/2014,248.359,Mar,2014,Food,NY Metro
4/1/2014,248.546,Apr,2014,Food,NY Metro
5/1/2014,250.182,May,2014,Food,NY Metro
6/1/2014,250.54,Jun,2014,Food,NY Metro
7/1/2014,252.972,Jul,2014,Food,NY Metro
8/1/2014,251.724,Aug,2014,Food,NY Metro
9/1/2014,253.453,Sep,2014,Food,NY Metro
10/1/2014,253.487,Oct,2014,Food,NY Metro
11/1/2014,253.417,Nov,2014,Food,NY Metro
12/1/2014,254.599,Dec,2014,Food,NY Metro
1/1/2014,246.735,Jan,2014,Food,NY Metro
2/1/2015,255.143,Feb,2015,Food,NY Metro
3/1/2015,255.119,Mar,2015,Food,NY Metro
4/1/2015,255.844,Apr,2015,Food,NY Metro
5/1/2015,255.714,May,2015,Food,NY Metro
6/1/2015,255.92,Jun,2015,Food,NY Metro
7/1/2015,255.4,Jul,2015,Food,NY Metro
8/1/2015,256.147,Aug,2015,Food,NY Metro
9/1/2015,257.272,Sep,2015,Food,NY Metro
10/1/2015,257.468,Oct,2015,Food,NY Metro
11/1/2015,257.038,Nov,2015,Food,NY Metro
12/1/2015,256.735,Dec,2015,Food,NY Metro
1/1/2015,254.757,Jan,2015,Food,NY Metro
2/1/2016,257.139,Feb,2016,Food,NY Metro
3/1/2016,256.258,Mar,2016,Food,NY Metro
4/1/2016,258.132,Apr,2016,Food,NY Metro
5/1/2016,256.749,May,2016,Food,NY Metro
6/1/2016,256.95,Jun,2016,Food,NY Metro
7/1/2016,256.755,Jul,2016,Food,NY Metro
8/1/2016,256.69,Aug,2016,Food,NY Metro
9/1/2016,257.145,Sep,2016,Food,NY Metro
10/1/2016,256.847,Oct,2016,Food,NY Metro
11/1/2016,256.951,Nov,2016,Food,NY Metro
12/1/2016,256.849,Dec,2016,Food,NY Metro
1/1/2016,258.143,Jan,2016,Food,NY Metro
2/1/2017,258.088,Feb,2017,Food,NY Metro
3/1/2017,259.498,Mar,2017,Food,NY Metro
4/1/2017,260.674,Apr,2017,Food,NY Metro
5/1/2017,260.113,May,2017,Food,NY Metro
6/1/2017,260.545,Jun,2017,Food,NY Metro
7/1/2017,261.032,Jul,2017,Food,NY Metro
8/1/2017,261.084,Aug,2017,Food,NY Metro
9/1/2017,261.243,Sep,2017,Food,NY Metro
10/1/2017,262.309,Oct,2017,Food,NY Metro
11/1/2017,262.244,Nov,2017,Food,NY Metro
12/1/2017,262.646,Dec,2017,Food,NY Metro
1/1/2017,258.298,Jan,2017,Food,NY Metro
2/1/2018,264.022,Feb,2018,Food,NY Metro
3/1/2018,263.802,Mar,2018,Food,NY Metro
4/1/2018,265.777,Apr,2018,Food,NY Metro
5/1/2018,266.126,May,2018,Food,NY Metro
6/1/2018,266.74,Jun,2018,Food,NY Metro
7/1/2018,267.302,Jul,2018,Food,NY Metro
8/1/2018,267.423,Aug,2018,Food,NY Metro
9/1/2018,269.323,Sep,2018,Food,NY Metro
10/1/2018,267.978,Oct,2018,Food,NY Metro
11/1/2018,267.775,Nov,2018,Food,NY Metro
12/1/2018,268.381,Dec,2018,Food,NY Metro
1/1/2018,263.302,Jan,2018,Food,NY Metro
2/1/2019,270.046,Feb,2019,Food,NY Metro
3/1/2019,270.756,Mar,2019,Food,NY Metro
4/1/2019,270.294,Apr,2019,Food,NY Metro
5/1/2019,269.643,May,2019,Food,NY Metro
6/1/2019,271.257,Jun,2019,Food,NY Metro
7/1/2019,270.351,Jul,2019,Food,NY Metro
8/1/2019,271.882,Aug,2019,Food,NY Metro
9/1/2019,272.104,Sep,2019,Food,NY Metro
10/1/2019,273.37,Oct,2019,Food,NY Metro
11/1/2019,271.226,Nov,2019,Food,NY Metro
12/1/2019,272.678,Dec,2019,Food,NY Metro
1/1/2019,269.865,Jan,2019,Food,NY Metro
2/1/2020,274.12,Feb,2020,Food,NY Metro
3/1/2020,274.371,Mar,2020,Food,NY Metro
4/1/2020,281.38,Apr,2020,Food,NY Metro
5/1/2020,284.654,May,2020,Food,NY Metro
6/1/2020,284.462,Jun,2020,Food,NY Metro
7/1/2020,282.301,Jul,2020,Food,NY Metro
8/1/2020,282.44,Aug,2020,Food,NY Metro
9/1/2020,282.165,Sep,2020,Food,NY Metro
10/1/2020,283.504,Oct,2020,Food,NY Metro
11/1/2020,283.049,Nov,2020,Food,NY Metro
12/1/2020,283.892,Dec,2020,Food,NY Metro
1/1/2020,274.07,Jan,2020,Food,NY Metro
2/1/2021,284.173,Feb,2021,Food,NY Metro
3/1/2021,285.064,Mar,2021,Food,NY Metro
4/1/2021,287.25,Apr,2021,Food,NY Metro
5/1/2021,287.277,May,2021,Food,NY Metro
6/1/2021,289.528,Jun,2021,Food,NY Metro
7/1/2021,291.792,Jul,2021,Food,NY Metro
8/1/2021,293.132,Aug,2021,Food,NY Metro
9/1/2021,297.658,Sep,2021,Food,NY Metro
10/1/2021,299.049,Oct,2021,Food,NY Metro
11/1/2021,301.334,Nov,2021,Food,NY Metro
12/1/2021,302.121,Dec,2021,Food,NY Metro
1/1/2021,283.787,Jan,2021,Food,NY Metro
2/1/2022,307.079,Feb,2022,Food,NY Metro
3/1/2022,307.94,Mar,2022,Food,NY Metro
4/1/2022,312.658,Apr,2022,Food,NY Metro
5/1/2022,314.914,May,2022,Food,NY Metro
6/1/2022,315.948,Jun,2022,Food,NY Metro
7/1/2022,,Jul,2022,Food,NY Metro
8/1/2022,,Aug,2022,Food,NY Metro
9/1/2022,,Sep,2022,Food,NY Metro
10/1/2022,,Oct,2022,Food,NY Metro
11/1/2022,,Nov,2022,Food,NY Metro
12/1/2022,,Dec,2022,Food,NY Metro
1/1/2022,305.12,Jan,2022,Food,NY Metro
2/1/1980,78.9,Feb,1980,All Items,NY Metro
3/1/1980,80,Mar,1980,All Items,NY Metro
4/1/1980,80.6,Apr,1980,All Items,NY Metro
5/1/1980,81.1,May,1980,All Items,NY Metro
6/1/1980,82.1,Jun,1980,All Items,NY Metro
7/1/1980,82.6,Jul,1980,All Items,NY Metro
8/1/1980,83.3,Aug,1980,All Items,NY Metro
9/1/1980,83.6,Sep,1980,All Items,NY Metro
10/1/1980,84.1,Oct,1980,All Items,NY Metro
11/1/1980,84.6,Nov,1980,All Items,NY Metro
12/1/1980,85.5,Dec,1980,All Items,NY Metro
1/1/1980,78.2,Jan,1980,All Items,NY Metro
2/1/1981,87.4,Feb,1981,All Items,NY Metro
3/1/1981,87.8,Mar,1981,All Items,NY Metro
4/1/1981,88.3,Apr,1981,All Items,NY Metro
5/1/1981,88.8,May,1981,All Items,NY Metro
6/1/1981,89.5,Jun,1981,All Items,NY Metro
7/1/1981,90.8,Jul,1981,All Items,NY Metro
8/1/1981,91.6,Aug,1981,All Items,NY Metro
9/1/1981,93,Sep,1981,All Items,NY Metro
10/1/1981,92.7,Oct,1981,All Items,NY Metro
11/1/1981,92.6,Nov,1981,All Items,NY Metro
12/1/1981,92.7,Dec,1981,All Items,NY Metro
1/1/1981,86.3,Jan,1981,All Items,NY Metro
2/1/1982,93.1,Feb,1982,All Items,NY Metro
3/1/1982,92.5,Mar,1982,All Items,NY Metro
4/1/1982,92.8,Apr,1982,All Items,NY Metro
5/1/1982,93.7,May,1982,All Items,NY Metro
6/1/1982,95.7,Jun,1982,All Items,NY Metro
7/1/1982,95.9,Jul,1982,All Items,NY Metro
8/1/1982,96.3,Aug,1982,All Items,NY Metro
9/1/1982,97.1,Sep,1982,All Items,NY Metro
10/1/1982,98.4,Oct,1982,All Items,NY Metro
11/1/1982,98.1,Nov,1982,All Items,NY Metro
12/1/1982,97.5,Dec,1982,All Items,NY Metro
1/1/1982,92.9,Jan,1982,All Items,NY Metro
2/1/1983,98,Feb,1983,All Items,NY Metro
3/1/1983,98.1,Mar,1983,All Items,NY Metro
4/1/1983,99.1,Apr,1983,All Items,NY Metro
5/1/1983,99.4,May,1983,All Items,NY Metro
6/1/1983,99.7,Jun,1983,All Items,NY Metro
7/1/1983,100,Jul,1983,All Items,NY Metro
8/1/1983,100.1,Aug,1983,All Items,NY Metro
9/1/1983,101,Sep,1983,All Items,NY Metro
10/1/1983,101.3,Oct,1983,All Items,NY Metro
11/1/1983,101.7,Nov,1983,All Items,NY Metro
12/1/1983,101.8,Dec,1983,All Items,NY Metro
1/1/1983,97.8,Jan,1983,All Items,NY Metro
2/1/1984,103.4,Feb,1984,All Items,NY Metro
3/1/1984,103.7,Mar,1984,All Items,NY Metro
4/1/1984,104.1,Apr,1984,All Items,NY Metro
5/1/1984,104.1,May,1984,All Items,NY Metro
6/1/1984,104.3,Jun,1984,All Items,NY Metro
7/1/1984,104.8,Jul,1984,All Items,NY Metro
8/1/1984,105.5,Aug,1984,All Items,NY Metro
9/1/1984,106.2,Sep,1984,All Items,NY Metro
10/1/1984,106.1,Oct,1984,All Items,NY Metro
11/1/1984,106.5,Nov,1984,All Items,NY Metro
12/1/1984,106.5,Dec,1984,All Items,NY Metro
1/1/1984,102.8,Jan,1984,All Items,NY Metro
2/1/1985,107.3,Feb,1985,All Items,NY Metro
3/1/1985,107.5,Mar,1985,All Items,NY Metro
4/1/1985,107.9,Apr,1985,All Items,NY Metro
5/1/1985,108.1,May,1985,All Items,NY Metro
6/1/1985,108.3,Jun,1985,All Items,NY Metro
7/1/1985,108.4,Jul,1985,All Items,NY Metro
8/1/1985,109.2,Aug,1985,All Items,NY Metro
9/1/1985,109.6,Sep,1985,All Items,NY Metro
10/1/1985,109.8,Oct,1985,All Items,NY Metro
11/1/1985,110.7,Nov,1985,All Items,NY Metro
12/1/1985,111,Dec,1985,All Items,NY Metro
1/1/1985,106.7,Jan,1985,All Items,NY Metro
2/1/1986,111.5,Feb,1986,All Items,NY Metro
3/1/1986,111.5,Mar,1986,All Items,NY Metro
4/1/1986,111.2,Apr,1986,All Items,NY Metro
5/1/1986,110.9,May,1986,All Items,NY Metro
6/1/1986,111.7,Jun,1986,All Items,NY Metro
7/1/1986,112.5,Jul,1986,All Items,NY Metro
8/1/1986,112.7,Aug,1986,All Items,NY Metro
9/1/1986,113,Sep,1986,All Items,NY Metro
10/1/1986,113.4,Oct,1986,All Items,NY Metro
11/1/1986,113.3,Nov,1986,All Items,NY Metro
12/1/1986,113.8,Dec,1986,All Items,NY Metro
1/1/1986,111.8,Jan,1986,All Items,NY Metro
2/1/1987,115.3,Feb,1987,All Items,NY Metro
3/1/1987,115.8,Mar,1987,All Items,NY Metro
4/1/1987,116.6,Apr,1987,All Items,NY Metro
5/1/1987,117.3,May,1987,All Items,NY Metro
6/1/1987,117.8,Jun,1987,All Items,NY Metro
7/1/1987,117.9,Jul,1987,All Items,NY Metro
8/1/1987,118.9,Aug,1987,All Items,NY Metro
9/1/1987,119.8,Sep,1987,All Items,NY Metro
10/1/1987,120.2,Oct,1987,All Items,NY Metro
11/1/1987,120.5,Nov,1987,All Items,NY Metro
12/1/1987,120.6,Dec,1987,All Items,NY Metro
1/1/1987,114.7,Jan,1987,All Items,NY Metro
2/1/1988,121.1,Feb,1988,All Items,NY Metro
3/1/1988,121.5,Mar,1988,All Items,NY Metro
4/1/1988,122.6,Apr,1988,All Items,NY Metro
5/1/1988,122.7,May,1988,All Items,NY Metro
6/1/1988,123.1,Jun,1988,All Items,NY Metro
7/1/1988,123.6,Jul,1988,All Items,NY Metro
8/1/1988,124.2,Aug,1988,All Items,NY Metro
9/1/1988,126,Sep,1988,All Items,NY Metro
10/1/1988,126.2,Oct,1988,All Items,NY Metro
11/1/1988,125.9,Nov,1988,All Items,NY Metro
12/1/1988,126,Dec,1988,All Items,NY Metro
1/1/1988,121.3,Jan,1988,All Items,NY Metro
2/1/1989,127.6,Feb,1989,All Items,NY Metro
3/1/1989,128.9,Mar,1989,All Items,NY Metro
4/1/1989,129.5,Apr,1989,All Items,NY Metro
5/1/1989,130.2,May,1989,All Items,NY Metro
6/1/1989,130.5,Jun,1989,All Items,NY Metro
7/1/1989,130.6,Jul,1989,All Items,NY Metro
8/1/1989,130.9,Aug,1989,All Items,NY Metro
9/1/1989,132.2,Sep,1989,All Items,NY Metro
10/1/1989,132.8,Oct,1989,All Items,NY Metro
11/1/1989,133.2,Nov,1989,All Items,NY Metro
12/1/1989,133.3,Dec,1989,All Items,NY Metro
1/1/1989,127,Jan,1989,All Items,NY Metro
2/1/1990,135.3,Feb,1990,All Items,NY Metro
3/1/1990,136.6,Mar,1990,All Items,NY Metro
4/1/1990,137.3,Apr,1990,All Items,NY Metro
5/1/1990,137.2,May,1990,All Items,NY Metro
6/1/1990,137.1,Jun,1990,All Items,NY Metro
7/1/1990,138.4,Jul,1990,All Items,NY Metro
8/1/1990,140,Aug,1990,All Items,NY Metro
9/1/1990,140.8,Sep,1990,All Items,NY Metro
10/1/1990,141.6,Oct,1990,All Items,NY Metro
11/1/1990,141.5,Nov,1990,All Items,NY Metro
12/1/1990,141.6,Dec,1990,All Items,NY Metro
1/1/1990,135.1,Jan,1990,All Items,NY Metro
2/1/1991,143.6,Feb,1991,All Items,NY Metro
3/1/1991,143.4,Mar,1991,All Items,NY Metro
4/1/1991,143.7,Apr,1991,All Items,NY Metro
5/1/1991,144,May,1991,All Items,NY Metro
6/1/1991,144.6,Jun,1991,All Items,NY Metro
7/1/1991,145.2,Jul,1991,All Items,NY Metro
8/1/1991,145.4,Aug,1991,All Items,NY Metro
9/1/1991,145.8,Sep,1991,All Items,NY Metro
10/1/1991,145.7,Oct,1991,All Items,NY Metro
11/1/1991,146.6,Nov,1991,All Items,NY Metro
12/1/1991,146.6,Dec,1991,All Items,NY Metro
1/1/1991,143,Jan,1991,All Items,NY Metro
2/1/1992,148,Feb,1992,All Items,NY Metro
3/1/1992,149.1,Mar,1992,All Items,NY Metro
4/1/1992,149.2,Apr,1992,All Items,NY Metro
5/1/1992,148.9,May,1992,All Items,NY Metro
6/1/1992,149.5,Jun,1992,All Items,NY Metro
7/1/1992,149.9,Jul,1992,All Items,NY Metro
8/1/1992,150.8,Aug,1992,All Items,NY Metro
9/1/1992,151.4,Sep,1992,All Items,NY Metro
10/1/1992,152.1,Oct,1992,All Items,NY Metro
11/1/1992,152.2,Nov,1992,All Items,NY Metro
12/1/1992,151.9,Dec,1992,All Items,NY Metro
1/1/1992,147.3,Jan,1992,All Items,NY Metro
2/1/1993,153.6,Feb,1993,All Items,NY Metro
3/1/1993,154.1,Mar,1993,All Items,NY Metro
4/1/1993,154,Apr,1993,All Items,NY Metro
5/1/1993,153.8,May,1993,All Items,NY Metro
6/1/1993,154.2,Jun,1993,All Items,NY Metro
7/1/1993,154.3,Jul,1993,All Items,NY Metro
8/1/1993,155.3,Aug,1993,All Items,NY Metro
9/1/1993,155.3,Sep,1993,All Items,NY Metro
10/1/1993,155.5,Oct,1993,All Items,NY Metro
11/1/1993,155.4,Nov,1993,All Items,NY Metro
12/1/1993,155.6,Dec,1993,All Items,NY Metro
1/1/1993,153,Jan,1993,All Items,NY Metro
2/1/1994,157.4,Feb,1994,All Items,NY Metro
3/1/1994,157.9,Mar,1994,All Items,NY Metro
4/1/1994,157.7,Apr,1994,All Items,NY Metro
5/1/1994,157.3,May,1994,All Items,NY Metro
6/1/1994,157.8,Jun,1994,All Items,NY Metro
7/1/1994,158.2,Jul,1994,All Items,NY Metro
8/1/1994,159.1,Aug,1994,All Items,NY Metro
9/1/1994,159,Sep,1994,All Items,NY Metro
10/1/1994,159.5,Oct,1994,All Items,NY Metro
11/1/1994,159.4,Nov,1994,All Items,NY Metro
12/1/1994,158.9,Dec,1994,All Items,NY Metro
1/1/1994,156,Jan,1994,All Items,NY Metro
2/1/1995,160.3,Feb,1995,All Items,NY Metro
3/1/1995,160.9,Mar,1995,All Items,NY Metro
4/1/1995,161.4,Apr,1995,All Items,NY Metro
5/1/1995,161.8,May,1995,All Items,NY Metro
6/1/1995,162.2,Jun,1995,All Items,NY Metro
7/1/1995,162.3,Jul,1995,All Items,NY Metro
8/1/1995,162.8,Aug,1995,All Items,NY Metro
9/1/1995,163.2,Sep,1995,All Items,NY Metro
10/1/1995,163.6,Oct,1995,All Items,NY Metro
11/1/1995,163.8,Nov,1995,All Items,NY Metro
12/1/1995,163.7,Dec,1995,All Items,NY Metro
1/1/1995,159.9,Jan,1995,All Items,NY Metro
2/1/1996,165.7,Feb,1996,All Items,NY Metro
3/1/1996,166.5,Mar,1996,All Items,NY Metro
4/1/1996,166,Apr,1996,All Items,NY Metro
5/1/1996,166.4,May,1996,All Items,NY Metro
6/1/1996,166.5,Jun,1996,All Items,NY Metro
7/1/1996,166.7,Jul,1996,All Items,NY Metro
8/1/1996,167.2,Aug,1996,All Items,NY Metro
9/1/1996,168.2,Sep,1996,All Items,NY Metro
10/1/1996,168.2,Oct,1996,All Items,NY Metro
11/1/1996,168.4,Nov,1996,All Items,NY Metro
12/1/1996,168.5,Dec,1996,All Items,NY Metro
1/1/1996,164.8,Jan,1996,All Items,NY Metro
2/1/1997,170.1,Feb,1997,All Items,NY Metro
3/1/1997,170.7,Mar,1997,All Items,NY Metro
4/1/1997,170.2,Apr,1997,All Items,NY Metro
5/1/1997,169.9,May,1997,All Items,NY Metro
6/1/1997,170.3,Jun,1997,All Items,NY Metro
7/1/1997,170.8,Jul,1997,All Items,NY Metro
